1031,74.7755,0.263375
1032,74.7439,0.262386
1033,74.7033,0.261488
1034,74.6675,0.260551
1035,74.6302,0.259864
1036,74.591,0.259167
1037,74.5526,0.258484
1038,74.5124,0.257659
1039,74.4759,0.25693
1040,74.4371,0.255883
1041,74.3987,0.254447
1042,74.3606,0.252865
1043,74.32,0.251124
1044,74.2807,0.249113
1045,74.2422,0.24742
1046,74.2021,0.2459
1047,74.162,0.24412
1048,74.1212,0.242251
1049,74.0763,0.240707
1050,74.0365,0.23965
1051,74.0003,0.238824
1052,73.9619,0.238221
1053,73.9267,0.237893
1054,73.8905,0.237622
1055,73.8541,0.237141
1056,73.8186,0.236681
1057,73.7822,0.236351
1058,73.7449,0.236175
1059,73.71,0.23612
1060,73.6698,0.236028
1061,73.6349,0.236171
1062,73.6009,0.236167
1063,73.5655,0.236236
1064,73.5338,0.236461
1065,73.5013,0.236896
1066,73.4689,0.237429
1067,73.4372,0.237781
1068,73.4059,0.238451
1069,73.3755,0.239365
1070,73.3457,0.240481
1071,73.311,0.241787
1072,73.28,0.243237
1073,73.25,0.244777
1074,73.2191,0.24605
1075,73.1874,0.247234
1076,73.154,0.248195
1077,73.1218,0.248932
1078,73.091,0.249379
1079,73.0605,0.24977
1080,73.0269,0.250073
1081,72.9949,0.250176
1082,72.9597,0.250121
1083,72.9289,0.250109
1084,72.8938,0.250624
1085,72.8632,0.251099
1086,72.8318,0.251305
1087,72.8012,0.251292
1088,72.7697,0.251097
1089,72.7373,0.250728
1090,72.7056,0.250328
1091,72.6711,0.249916
1092,72.6366,0.249463
1093,72.6066,0.248847
1094,72.5655,0.248286
1095,72.5308,0.247552
1096,72.4978,0.246829
1097,72.4667,0.246169
1098,72.4299,0.245632
1099,72.3961,0.245089
1100,72.3635,0.244554
1101,72.3289,0.244037
1102,72.2961,0.243682
1103,72.2657,0.243334
1104,72.2339,0.242876
1105,72.2011,0.242182
1106,72.169,0.241326
1107,72.1377,0.240442
1108,72.1057,0.239675
1109,72.0747,0.238862
1110,72.0415,0.238214
1111,72.0114,0.23771
1112,71.983,0.237419
1113,71.9528,0.237308
1114,71.9338,0.237439
1115,71.9096,0.237367
1116,71.8838,0.237491
1117,71.8572,0.237444
1118,71.8291,0.237296
1119,71.8001,0.2371
1120,71.7725,0.236895
1121,71.7446,0.236621
1122,71.7136,0.236251
1123,71.6839,0.236037
1124,71.6626,0.236005
1125,71.6356,0.236331
1126,71.6098,0.236954
1127,71.5791,0.238017
1128,71.5536,0.23921
1129,71.5303,0.240235
1130,71.5051,0.241028
1131,71.4815,0.241572
1132,71.4573,0.241988
