-0.0551073	-3.081	7807.8	0.242	0.304606	895.646	45.9389	65.3401	0.000607889
-0.0551107	-2.52272	7807.8	0.242	0.304096	895.639	45.8765	65.3246	0.000407549
-0.0551134	-1.9677	7807.8	0.242	0.303958	895.633	45.7816	65.3324	0.000247947
-0.0551154	-1.41732	7807.8	0.242	0.303788	895.629	45.6116	65.4457	0.000128641
-0.0551167	-0.870716	7807.8	0.242	0.303548	895.626	45.4278	65.5806	4.85506e-05
-0.0551172	-0.324415	7807.8	0.242	0.30294	895.624	45.2571	65.6786	6.73972e-06
-0.0551171	0.216196	7807.8	0.242	0.302199	895.624	45.1386	65.7027	2.9932e-06
-0.0551163	0.750567	7807.8	0.242	0.301424	895.625	45.059	65.6856	3.60761e-05
-0.0551149	1.27105	7807.8	0.242	0.300058	895.627	45.0238	65.6445	0.000103458
-0.0551128	1.77785	7807.8	0.242	0.298483	895.63	45.0177	65.5413	0.00020241
-0.05511	2.27804	7807.8	0.242	0.297644	895.634	44.9582	65.5213	0.000332325
-0.0551066	2.77145	7807.8	0.242	0.29703	895.64	44.9282	65.4742	0.000491875
-0.0551026	3.25737	7807.8	0.242	0.296244	895.647	44.8823	65.4351	0.000679479
-0.055098	3.73754	7807.8	0.242	0.295429	895.654	44.8314	65.4031	0.000894568
-0.0550927	4.20739	7807.8	0.242	0.294098	895.663	44.7729	65.3846	0.00113362
-0.0550869	4.66254	7807.8	0.242	0.292465	895.673	44.7266	65.3535	0.00139215
-0.0550805	5.10386	7807.8	0.242	0.291045	895.684	44.6518	65.3608	0.00166816
-0.0550735	5.53501	7807.8	0.242	0.290107	895.696	44.5616	65.3725	0.0019619
-0.055066	5.95607	7807.8	0.242	0.289111	895.709	44.4745	65.3818	0.00227175
-0.055058	6.36737	7807.8	0.242	0.288037	895.723	44.3848	65.3774	0.00259634
-0.0550495	6.76908	7807.8	0.242	0.286773	895.738	44.2886	65.3926	0.00293427
-0.0550404	7.15724	7807.8	0.242	0.284873	895.754	44.1982	65.4058	0.00328044
-0.0550309	7.52567	7807.8	0.242	0.282633	895.77	44.1384	65.3779	0.00362687
-0.0550209	7.87308	7807.8	0.242	0.280057	895.788	44.0755	65.3613	0.00396945
-0.0550105	8.20859	7807.8	0.242	0.279946	895.806	44.0224	65.4403	0.00431498
-0.0549998	8.33886	7807.8	0.242	0.277555	895.825	43.9652	65.6569	0.00445303
-0.0549888	8.64367	7807.8	0.242	0.275993	895.844	43.9911	65.5978	0.00478451
-0.0549775	8.93872	7807.8	0.242	0.274991	895.864	43.9539	65.5566	0.00511672
-0.0549657	9.22268	7807.8	0.242	0.274097	895.885	43.9154	65.5118	0.00544698
-0.0549537	9.49433	7807.8	0.242	0.271731	895.906	43.9277	65.4263	0.00577257
-0.0549413	9.74283	7807.8	0.242	0.268904	895.928	44.0051	65.1901	0.00607871
-0.0549286	9.97119	7807.8	0.242	0.268186	895.951	43.9306	65.2273	0.00636701
-0.0549156	10.2006	7807.8	0.242	0.268317	895.974	43.9439	65.1349	0.00666336
-0.0549023	10.426	7807.8	0.242	0.267542	895.997	43.9729	65.0261	0.00696112
-0.0548887	10.6451	7807.8	0.242	0.266816	896.021	44.0238	64.8931	0.00725672
-0.0548749	10.8532	7807.8	0.242	0.265514	896.046	44.1071	64.7263	0.00754319
-0.0548608	11.0518	7807.8	0.242	0.264183	896.071	44.1853	64.5714	0.00782178
-0.0548464	11.2377	7807.8	0.242	0.262855	896.096	44.2592	64.417	0.00808718
-0.0548319	11.4121	7807.8	0.242	0.261511	896.122	44.3486	64.2445	0.00834014
-0.0548171	11.5736	7807.8	0.242	0.260091	896.149	44.4276	64.0875	0.00857784
-0.0548021	11.7194	7807.8	0.242	0.258454	896.175	44.5212	63.9134	0.00879527
-0.054787	11.8526	7807.8	0.242	0.256727	896.202	44.6599	63.6904	0.00899639
-0.0547717	11.9649	7807.8	0.242	0.254985	896.23	44.8022	63.4562	0.00916768
-0.0547563	12.0682	7807.8	0.242	0.253643	896.257	44.9239	63.2525	0.00932672
-0.0547407	12.1606	7807.8	0.242	0.252679	896.285	44.9878	63.1059	0.00946997
-0.0547251	12.2442	7807.8	0.242	0.251609	896.313	45.0306	62.9811	0.00960066
-0.0547093	12.3188	7807.8	0.242	0.251592	896.341	45.1379	62.8011	0.00971796
-0.0546934	12.3964	7807.8	0.242	0.251702	896.369	45.2709	62.582	0.00984079
-0.0546775	12.4752	7807.8	0.242	0.251556	896.398	45.3804	62.392	0.00996641
-0.0546614	12.5508	7807.8	0.242	0.250865	896.427	45.4322	62.2654	0.0100874
-0.0546453	12.6156	7807.8	0.242	0.249725	896.455	45.4336	62.1772	0.010192
-0.0546291	12.6734	7807.8	0.242	0.248833	896.484	45.4548	62.0751	0.0102856
